#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00001032|Aalpi_chr_5:16305913..16312609#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_5:20323656..20330223#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_5:2598937..2605695#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_5:4535200..4541965#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_6:15335149..15341974#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_6:23456001..23462810#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_6:24561158..24567896#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_6:25183656..25192468#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_6:27180693..27187352#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_7:13381530..13388296#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_7:1494229..1500978#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_7:2113966..2120741#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_7:21543641..21546045#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila
TE_00001032|Aalpi_chr_7:3086703..3093440#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_7:5906266..5912979#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001032|Aalpi_chr_7:6218467..6225334#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001036|Aalpi_chr_7:17542649..17547271#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001038|Aalpi_chr_3:21278466..21296488#DNA/Helitron	LTR	Gypsy	Reina	no	?	ENDO|LINE RH|Reina CHD|Tekay INT|Tekay RT|Reina PROT|Reina GAG|Reina
TE_00001039|Aalpi_chr_4:38657778..38664623#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001039|Aalpi_chr_7:13847576..13855357#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001039|Aalpi_chr_7:26954571..26967851#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001042|Aalpi_chr_4:1578735..1582306#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001042|Aalpi_chr_4:1578736..1582305#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001045|Aalpi_chr_7:38101719..38106312#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001049|Aalpi_chr_6:25681825..25678426#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00001053|Aalpi_chr_2:13928491..13933656#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001053|Aalpi_chr_4:13978365..13983529#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001053|Aalpi_chr_4:30043069..30048168#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001053|Aalpi_chr_4:47075795..47080962#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001053|Aalpi_chr_7:2292300..2296464#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM RT|CRM RH|CRM INT|CRM
TE_00001054|Aalpi_chr_2:3099640..3108726#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001056|Aalpi_chr_1:20948500..20954874#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001056|Aalpi_chr_1:864269..870428#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001056|Aalpi_chr_4:50153784..50160152#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001056|Aalpi_chr_4:5714602..5720976#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001057|Aalpi_chr_5:15125836..15132935#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001057|Aalpi_chr_7:3938195..3945720#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001061|Aalpi_chr_3:25831439..25845736#LTR/Copia	LTR	Copia	Tork	no	+	PROT|Tork GAG|Retand INT|Tork RT|Tork RH|Tork
TE_00001061|Aalpi_chr_3:25833525..25841513#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001061|Aalpi_chr_4:29892084..29899496#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001061|Aalpi_chr_5:20247864..20255540#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001065|Aalpi_chr_4:15189622..15194881#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001065|Aalpi_chr_4:3321648..3326909#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001065|Aalpi_chr_5:2832350..2837613#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001065|Aalpi_chr_7:26729244..26734044#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001070|Aalpi_chr_5:9577885..9582237#LTR/Copia	LTR	Copia	Ivana	no	?	RH|Ivana INT|Ivana RT|Ivana GAG|Ivana
TE_00001071|Aalpi_chr_4:39063734..39068298#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001072|Aalpi_chr_2:2785464..2790318#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001072|Aalpi_chr_5:1474985..1481277#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001072|Aalpi_chr_5:1501569..1507860#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001075|Aalpi_chr_2:5661111..5665939#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001075|Aalpi_chr_2:5679544..5684407#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001075|Aalpi_chr_4:13929130..13933963#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001078|Aalpi_chr_3:13567680..13574300#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001078|Aalpi_chr_5:15440880..15447571#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001078|Aalpi_chr_6:8556691..8563084#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001078|Aalpi_chr_7:3377368..3383977#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001080|Aalpi_chr_2:31654490..31656822#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001083|Aalpi_chr_3:8793037..8795918#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00001089|Aalpi_chr_6:12119606..12123522#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00001092|Aalpi_chr_1:14905635..14912161#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_1:19593357..19600278#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_1:21966508..21973537#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_1:7750547..7757511#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_1:9697481..9704413#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_2:10027183..10034217#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_2:12083301..12090329#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_2:15408850..15415788#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_2:9022689..9029765#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_2:9444670..9451619#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_3:17347473..17354405#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_4:13037177..13044133#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_4:31300470..31307411#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_4:37120707..37127639#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_4:45828576..45835587#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_5:662409..669328#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_6:24085488..24092580#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_6:25841337..25848249#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_6:27129625..27136479#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_6:3399497..3406429#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_6:5049228..5056135#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_7:12394780..12401796#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_7:20826831..20833830#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_7:27719345..27726348#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_7:2975318..2982269#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_7:34097038..34104122#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001092|Aalpi_chr_7:7766933..7773896#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001094|Aalpi_chr_3:21284580..21293156#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay RT|Tekay INT|Tekay CHD|Tekay
TE_00001094|Aalpi_chr_6:29908818..29916345#LTR/unknown	LTR	Gypsy	Tekay	no	-	GAG|Tekay RT|Tekay
TE_00001094|Aalpi_chr_7:35341960..35349849#LTR/unknown	LTR	Gypsy	Tekay	no	-	GAG|Tekay PROT|Tekay RT|Tekay INT|Tekay
TE_00001096|Aalpi_chr_3:24211875..24217521#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001098|Aalpi_chr_2:11651485..11655309#LTR/unknown	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001100|Aalpi_chr_7:32061284..32067390#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001101|Aalpi_chr_2:10627495..10640035#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001101|Aalpi_chr_4:477439..490012#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila RT|Athila RH|Athila
TE_00001105|Aalpi_chr_2:1732943..1737711#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001105|Aalpi_chr_3:5218935..5223787#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001105|Aalpi_chr_4:40659324..40664176#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001105|Aalpi_chr_6:5646271..5651709#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001105|Aalpi_chr_7:46744758..46749540#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001108|Aalpi_chr_2:24097358..24105673#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001110|Aalpi_chr_2:23403121..23407795#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001111|Aalpi_chr_3:152876..164459#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001111|Aalpi_chr_4:10264751..10276013#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001111|Aalpi_chr_4:11811778..11823011#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001111|Aalpi_chr_7:40618953..40629987#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001112|Aalpi_chr_2:26769748..26776341#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001119|Aalpi_chr_4:3193276..3197943#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001121|Aalpi_chr_5:26951884..26954439#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RT|Ivana
TE_00001121|Aalpi_chr_7:10964844..10967414#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RT|Ivana
TE_00001124|Aalpi_chr_1:10751514..10758355#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:12705683..12712497#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:14651291..14658110#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:18168507..18175318#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:23674600..23681403#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:23727398..23734420#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:29350229..29357075#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:3071453..3076981#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00001124|Aalpi_chr_1:7248975..7255732#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:9294915..9301752#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_1:9568132..9574814#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:14916752..14923579#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:15265089..15271867#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:19835128..19841867#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:2015255..2022011#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:26050598..26057395#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:35343939..35350331#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:36142658..36149474#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:410041..416753#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_2:6705244..6708936#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00001124|Aalpi_chr_3:17051901..17058781#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_3:18783621..18790693#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_3:19312359..19319403#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:12953836..12960719#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:15665173..15672028#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:20675009..20681871#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:21631358..21638108#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:27714711..27721416#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:33476816..33483624#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:34883439..34890482#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:43792589..43799327#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:44150106..44156889#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_4:5153844..5160759#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:11118039..11124852#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:13054437..13061463#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:13224537..13231216#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:17986797..17993502#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:18929398..18936221#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:18929409..18936217#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:25361167..25367986#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:28181668..28188490#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:3434353..3441175#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:4013296..4020128#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_5:7237554..7244318#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_6:12244847..12251687#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_6:16196895..16203701#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_6:1821254..1828049#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_6:18218218..18224907#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_6:30755947..30762694#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_6:32647345..32654204#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:14178482..14185307#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:15750422..15757203#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:23841753..23848532#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:24443257..24449955#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:35324644..35331565#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:35324644..35331570#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:35616599..35623391#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:4205239..4212374#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:42492456..42500266#LTR/Gypsy	LTR	Gypsy	Athila	no	-	INT|Athila
TE_00001124|Aalpi_chr_7:42978413..42985242#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:49184973..49191744#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:50175932..50182776#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001124|Aalpi_chr_7:7774517..7781366#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001129|Aalpi_chr_5:10317318..10320553#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00001131|Aalpi_chr_1:5627464..5631879#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001131|Aalpi_chr_3:28393346..28397767#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001131|Aalpi_chr_4:4228839..4233273#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001132|Aalpi_chr_4:23798403..23806938#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE RT|SIRE RH|SIRE
TE_00001132|Aalpi_chr_4:41741345..41755650#LTR/Copia	LTR	Gypsy	Athila	no	?	PROT|Athila GAG|Athila RT|SIRE RH|SIRE
TE_00001137|Aalpi_chr_7:14274736..14277166#DNA/DTH	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE
TE_00001144|Aalpi_chr_6:2902038..2910212#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001144|Aalpi_chr_7:37528584..37536697#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001146|Aalpi_chr_7:10276293..10287781#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001147|Aalpi_chr_6:25672859..25677371#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001147|Aalpi_chr_7:43797434..43801939#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001148|Aalpi_chr_1:6737457..6742695#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001148|Aalpi_chr_6:27851888..27864200#LTR/Gypsy	LTR	Gypsy	Reina	no	?	GAG|Reina RT|Reina RH|Reina INT|Reina PROT|Retand CHD|Reina
TE_00001149|Aalpi_chr_6:14102487..14110104#LTR/Copia	LTR	Copia	Tork	no	?	RT|Tork PROT|Tork RH|LINE GAG|Tork
TE_00001150|Aalpi_chr_6:23333629..23341997#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00001152|Aalpi_chr_3:19151165..19153324#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00001153|Aalpi_chr_6:26469656..26476573#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001154|Aalpi_chr_5:18798723..18801927#DNA/DTM	TIR	hAT	unknown	unknown	-	TPase|hAT
