#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00002011|Bnigr_chr_7:4452828..4457476#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002014|Bnigr_chr_8:25707500..25712214#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002016|Bnigr_chr_2:16582554..16566115#DNA/Helitron	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002018|Bnigr_chr_4:20035633..20040110#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002018|Bnigr_chr_5:23326191..23330665#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002019|Bnigr_chr_7:622948..627820#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002023|Bnigr_chr_5:13809814..13814474#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002025|Bnigr_chr_5:38669278..38674491#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002026|Bnigr_chr_3:34222469..34225218#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002028|Bnigr_chr_2:46135999..46141088#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002028|Bnigr_chr_2:8482347..8485988#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale RT|Ale RH|Ale
TE_00002028|Bnigr_chr_3:29954449..29959538#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002028|Bnigr_chr_4:19863089..19868178#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002035|Bnigr_chr_5:47075268..47069053#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00002037|Bnigr_chr_5:20879432..20884561#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002040|Bnigr_chr_8:21690408..21695093#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002040|Bnigr_chr_8:46758604..46763287#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002045|Bnigr_chr_5:45337917..45343479#LTR/Gypsy	LTR	Gypsy	Galadriel	yes	+	GAG|Galadriel PROT|Galadriel RT|Galadriel RH|Galadriel INT|Galadriel CHD|Galadriel
TE_00002045|Bnigr_chr_6:29230944..29236455#LTR/Gypsy	LTR	Gypsy	Galadriel	yes	+	GAG|Galadriel PROT|Galadriel RT|Galadriel RH|Galadriel INT|Galadriel CHD|Galadriel
TE_00002047|Bnigr_chr_7:5230721..5239659#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002049|Bnigr_chr_1:24914198..24923520#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002050|Bnigr_chr_4:25481412..25487126#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002053|Bnigr_chr_2:47733866..47737630#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002055|Bnigr_chr_2:8765140..8768269#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00002055|Bnigr_chr_4:12474783..12477915#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00002055|Bnigr_chr_5:2005062..2008195#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00002063|Bnigr_chr_3:44835305..44840128#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00002066|Bnigr_chr_7:15868972..15873953#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002066|Bnigr_chr_8:51589709..51594690#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002067|Bnigr_chr_6:23460301..23464376#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002068|Bnigr_chr_3:42958467..42965219#DNA/Helitron	LTR	Copia	Bianca	no	+	PROT|Bianca
TE_00002069|Bnigr_chr_2:20791801..20797116#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002079|Bnigr_chr_8:43220705..43225515#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00002084|Bnigr_chr_5:22778255..22782677#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002096|Bnigr_chr_4:39701140..39707593#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002098|Bnigr_chr_4:23680860..23684705#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork
TE_00002099|Bnigr_chr_8:13572122..13576764#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002111|Bnigr_chr_6:6736064..6741219#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002111|Bnigr_chr_8:23414166..23419302#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002113|Bnigr_chr_8:39121353..39125418#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002117|Bnigr_chr_2:19426287..19445199#DNA/Helitron	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002118|Bnigr_chr_4:16281801..16270712#DNA/Helitron	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002123|Bnigr_chr_5:14391994..14397082#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002123|Bnigr_chr_5:22943357..22948445#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002125|Bnigr_chr_3:27450470..27454923#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00002126|Bnigr_chr_2:14059991..14064289#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00002126|Bnigr_chr_5:25655508..25659862#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002129|Bnigr_chr_7:1984891..1991498#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002133|Bnigr_chr_3:37857317..37862230#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002135|Bnigr_chr_5:47452454..47457616#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002137|Bnigr_chr_1:11520845..11525325#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002137|Bnigr_chr_4:42484713..42489187#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002140|Bnigr_chr_5:42182017..42187033#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002148|Bnigr_chr_8:48902390..48905538#LTR/unknown	LTR	Copia	Ale	no	+	INT|Ale RT|Ale RH|Ale
TE_00002149|Bnigr_chr_3:45599235..45604281#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002151|Bnigr_chr_5:22603782..22608608#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002160|Bnigr_chr_6:26873653..26878069#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002161|Bnigr_chr_4:6393375..6397641#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00002161|Bnigr_chr_4:6393535..6397482#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00002162|Bnigr_chr_2:25319400..25330655#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002162|Bnigr_chr_5:38370513..38381761#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002184|Bnigr_chr_5:23243265..23241292#DNA/Helitron	LTR	Copia	Bianca	no	-	RH|Bianca
TE_00002194|Bnigr_chr_5:23235996..23242676#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002194|Bnigr_chr_8:9120617..9131374#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002206|Bnigr_chr_7:6771922..6774138#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002207|Bnigr_chr_2:15002047..15008464#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002207|Bnigr_chr_2:16518205..16524634#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002211|Bnigr_chr_3:23448211..23452774#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002217|Bnigr_chr_3:11124727..11129346#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002217|Bnigr_chr_5:48868286..48872905#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002218|Bnigr_chr_1:7575872..7585457#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00002225|Bnigr_chr_6:12447876..12451925#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana INT|Ivana RH|Ivana
TE_00002235|Bnigr_chr_1:27088098..27093173#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002235|Bnigr_chr_6:29169692..29174741#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002240|Bnigr_chr_3:38372209..38376516#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00002246|Bnigr_chr_2:9077847..9083501#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002247|Bnigr_chr_1:38153658..38158985#LTR/unknown	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00002247|Bnigr_chr_5:20558579..20564049#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00002247|Bnigr_chr_5:23192434..23197761#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00002247|Bnigr_chr_7:33022365..33027705#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00002249|Bnigr_chr_2:15723411..15725563#LTR/Gypsy	LTR	mixture	unknown	unknown	?	PROT|Athila GAG|Gymco-IV
TE_00002250|Bnigr_chr_6:24999475..25001124#DNA/DTH	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00002262|Bnigr_chr_8:33446435..33456294#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002269|Bnigr_chr_5:17946931..17951637#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002273|Bnigr_chr_3:38173723..38190258#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002274|Bnigr_chr_5:24389182..24392189#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002281|Bnigr_chr_5:20322171..20310579#DNA/Helitron	LTR	Gypsy	Reina	no	?	CHD|Reina RH|Reina RT|Reina PROT|Reina GAG|Reina TPase|EnSpm_CACTA
TE_00002282|Bnigr_chr_5:35674563..35679224#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002283|Bnigr_chr_2:30053680..30056330#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale RH|Ale
TE_00002296|Bnigr_chr_1:6982381..6987251#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002296|Bnigr_chr_5:46435374..46440269#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002297|Bnigr_chr_3:33394216..33402768#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002302|Bnigr_chr_6:29529073..29531367#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00002308|Bnigr_chr_3:38619236..38624106#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002310|Bnigr_chr_7:14664939..14670222#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002314|Bnigr_chr_5:6824494..6829377#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002318|Bnigr_chr_8:20356774..20361780#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002321|Bnigr_chr_1:24311957..24324009#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002321|Bnigr_chr_2:17742809..17753738#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002321|Bnigr_chr_4:9648837..9660695#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002324|Bnigr_chr_5:5885334..5890149#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002333|Bnigr_chr_7:25983578..25988576#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002336|Bnigr_chr_3:38542374..38547134#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002339|Bnigr_chr_2:42083477..42087908#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002345|Bnigr_chr_8:28246041..28251356#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002346|Bnigr_chr_4:38285037..38289482#DNA/DTM	mixture	mixture	unknown	unknown	-	TPase|MuDR_Mutator aRH|Retand
TE_00002349|Bnigr_chr_5:39517008..39520623#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002353|Bnigr_chr_5:31174418..31187827#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002355|Bnigr_chr_5:43648428..43650262#DNA/DTM	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00002356|Bnigr_chr_8:32516499..32523016#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00002359|Bnigr_chr_8:29222578..29226235#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00002361|Bnigr_chr_8:18850898..18856275#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00002369|Bnigr_chr_7:232758..237611#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002370|Bnigr_chr_3:22283932..22287680#LTR/Copia	LTR	Copia	Ivana	no	-	PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002371|Bnigr_chr_7:22735412..22737568#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00002372|Bnigr_chr_7:21085945..21097272#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002378|Bnigr_chr_5:43212650..43217996#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002381|Bnigr_chr_5:46940976..46947838#LTR/Gypsy	LTR	Gypsy	Retand	no	+	INT|Retand
TE_00002385|Bnigr_chr_3:45326836..45331310#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002385|Bnigr_chr_6:15926287..15930761#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002387|Bnigr_chr_7:7216788..7227151#LTR/Copia	LTR	Copia	Ivana	no	?	GAG|Tork PROT|Tork RH|Ivana RT|Ivana INT|Ivana
TE_00002389|Bnigr_chr_2:18600593..18605979#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002389|Bnigr_chr_4:10519504..10524876#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002389|Bnigr_chr_5:26915182..26920534#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002389|Bnigr_chr_7:5800249..5805424#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002391|Bnigr_chr_2:19623940..19629820#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002391|Bnigr_chr_7:23689786..23695656#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002392|Bnigr_chr_5:37689451..37694097#DNA/Helitron	Helitron	unknown	unknown	unknown	-	HEL2|Helitron
TE_00002392|Bnigr_chr_5:37700028..37686136#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL2|Helitron
TE_00002396|Bnigr_chr_7:24114904..24119251#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002397|Bnigr_chr_2:15073399..15081807#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002410|Bnigr_chr_2:8385501..8390318#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002411|Bnigr_chr_8:29602028..29605969#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002412|Bnigr_chr_6:12842838..12854561#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale CHDCR|CRM
TE_00002417|Bnigr_chr_1:16771749..16778015#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002417|Bnigr_chr_2:14579563..14585757#LTR/unknown	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002417|Bnigr_chr_5:43021445..43027546#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002418|Bnigr_chr_7:9297648..9305840#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002419|Bnigr_chr_7:39576461..39581419#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002420|Bnigr_chr_7:12443928..12448537#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002422|Bnigr_chr_5:43172946..43177823#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002426|Bnigr_chr_6:20799573..20804699#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002427|Bnigr_chr_2:23863241..23868524#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002434|Bnigr_chr_3:4488696..4469306#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002437|Bnigr_chr_5:17927517..17931158#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale INT|Ale RT|Ale RH|Ale
TE_00002439|Bnigr_chr_6:4047401..4048798#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00002440|Bnigr_chr_2:292661..297291#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002444|Bnigr_chr_6:28898435..28903181#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002449|Bnigr_chr_2:18341158..18345840#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002455|Bnigr_chr_8:2501137..2507413#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002456|Bnigr_chr_3:10809570..10814501#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002456|Bnigr_chr_8:2886414..2891346#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00002460|Bnigr_chr_2:27850218..27855043#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002461|Bnigr_chr_5:50854009..50858893#DNA/DTM	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00002462|Bnigr_chr_5:43683878..43690706#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00002464|Bnigr_chr_7:23946734..23950908#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00002465|Bnigr_chr_4:5574251..5578889#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002465|Bnigr_chr_8:6564682..6569327#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002468|Bnigr_chr_5:26012405..26016597#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00002470|Bnigr_chr_5:46729305..46733927#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002473|Bnigr_chr_7:7877875..7882683#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002476|Bnigr_chr_6:12987023..12991575#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002490|Bnigr_chr_3:31885500..31890233#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002491|Bnigr_chr_2:13051077..13055831#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002494|Bnigr_chr_7:22525585..22530400#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002499|Bnigr_chr_2:18007297..18011291#DNA/DTC	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00002501|Bnigr_chr_1:24828105..24832914#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002501|Bnigr_chr_8:42175961..42180563#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00002502|Bnigr_chr_4:25363661..25369775#LTR/unknown	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00002502|Bnigr_chr_4:29986184..29992313#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00002503|Bnigr_chr_7:18715574..18721613#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00002505|Bnigr_chr_5:32721639..32726346#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002508|Bnigr_chr_2:14980072..14988251#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002508|Bnigr_chr_8:31001098..31009255#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002511|Bnigr_chr_2:9317271..9322173#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002521|Bnigr_chr_5:12204737..12209761#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
